2025-01-05|37251|10894448|win
2025-01-06|30723|7800807|lose
2025-01-06|14349|6212109|win
2025-01-06|43488|10220442|win
2025-01-06|12008|4022943|win
2025-01-06|9343|4535318|win
2025-01-06|9343|8874418|win
2025-01-06|5567|1433057|win
2025-01-06|44294|9878821|win
2025-01-07|5567|1433057|win
2025-01-07|5567|9280090|win
2025-01-08|21|10430619|win
2025-01-08|37251|11001673|win
2025-01-08|12008|10466059|win
2025-01-08|44228|10104049|win
2025-01-08|30723|77213|win
2025-01-08|30723|6772534|win
2025-01-09|14349|11026540|lose
2025-01-09|30723|10357165|win
2025-01-09|44228|10104049|win
2025-01-09|5567|9605630|win
2025-01-09|43801|6695803|win
2025-01-09|14349|3964055|lose
2025-01-09|9343|9129141|win
2025-01-09|14349|10572838|win
2025-01-09|5567|4280501|win
2025-01-09|44228|10104049|win
2025-01-09|9343|9255709|lose
2025-01-09|30723|10357165|win
2025-01-09|44572|3477675|win
2025-01-09|9343|2562473|win
2025-01-09|9343|10748851|lose
2025-01-09|14349|9800766|win
2025-01-09|14349|10009062|win
2025-01-09|44228|7428110|win
2025-01-10|43801|4389603|win
2025-01-10|14349|10798532|win
2025-01-10|37251|7510126|win
2025-01-10|14349|1166918|win
2025-01-10|43776|9720130|win
2025-01-10|43776|2745009|win
2025-01-10|14349|8841138|win
2025-01-10|30723|9974181|win
2025-01-10|44231|9621141|win
2025-01-11|30723|10912113|win
2025-01-11|43776|11073751|lose
2025-01-11|43776|9720130|win
2025-01-11|44228|8881439|win
2025-01-11|44552|2167815|win
2025-01-11|44836|1863470|lose
2025-01-11|43776|7091930|win
2025-01-11|43776|4266178|win
2025-01-11|43776|2745009|win
2025-01-11|14349|2661342|win
2025-01-11|9343|9613589|win
2025-01-11|5567|10851667|win
2025-01-11|14349|1166918|lose
2025-01-11|9343|3366860|lose
2025-01-11|30723|10357165|lose
2025-01-11|43776|3031975|win
2025-01-11|43776|2571675|lose
2025-01-11|30723|9861612|win
2025-01-11|9343|4744459|win
2025-01-11|44572|9873235|win
2025-01-11|5567|8626820|win
2025-01-11|35055|5895560|win
2025-01-12|44294|9805325|lose
2025-01-12|9343|5188793|win
2025-01-12|9343|10153362|lose
2025-01-12|43776|6606727|lose
2025-01-12|44294|10832773|win
2025-01-12|43395|9895237|win
2025-01-12|35055|10131082|win
2025-01-12|9130|4530287|win
2025-01-12|9343|2562473|win
2025-01-12|37251|10894448|lose
2025-01-12|44552|8706283|win
2025-01-12|9343|7360286|win
2025-01-12|9343|4169845|win
2025-01-12|21|8920979|win
2025-01-12|30723|2965936|win
2025-01-12|43776|6496151|lose
2025-01-12|12758|3206167|win
2025-01-13|9343|4711484|lose
2025-01-13|43776|9893124|lose
2025-01-13|30723|11232310|lose
2025-01-13|14349|10864761|win
2025-01-13|14349|6212109|win
2025-01-13|14349|10986812|win
2025-01-13|35055|11123555|win
2025-01-13|44589|7192089|win
2025-01-13|43776|2105490|lose
2025-01-13|14349|10864761|win
2025-01-13|44552|10450337|win
2025-01-13|43801|6609520|win
2025-01-13|43776|9155106|win
2025-01-13|9343|9550205|win
2025-01-13|9343|4385483|lose
2025-01-13|45259|11492303|lose
2025-01-13|17364|11297423|win
2025-01-13|30723|10053141|win
2025-01-13|43776|2105490|lose
2025-01-13|9343|2506852|lose
2025-01-13|43776|9111104|lose
2025-01-13|9343|6709006|win
2025-01-13|43776|2568582|lose
2025-01-13|44231|3797668|win
2025-01-14|14349|10864761|win
2025-01-14|9343|3366860|lose
2025-01-14|43776|2571675|lose
2025-01-14|12008|2600819|lose
2025-01-14|43776|10602840|lose
2025-01-14|9343|10261933|lose
2025-01-14|14349|5692363|lose
2025-01-14|17364|10466566|win
2025-01-14|40258|9610367|lose
2025-01-14|9343|10748851|lose
2025-01-14|9343|9129141|lose
2025-01-14|44794|10409113|win
2025-01-14|9343|3053481|win
2025-01-14|12008|3464475|win
2025-01-14|21|10430619|win
2025-01-14|43776|6342605|win
2025-01-14|9130|11215528|win
2025-01-15|11059|3693517|win
2025-01-15|43776|11372304|win
2025-01-15|43776|8677604|lose
2025-01-15|43776|7695801|lose
2025-01-15|44353|11447008|win
2025-01-15|44552|11011783|win
2025-01-15|17364|8666288|win
2025-01-15|43801|9777688|win
2025-01-15|43776|2745009|win
2025-01-15|43776|10444120|win
2025-01-15|14349|990811|win
2025-01-15|9343|7809941|win
2025-01-15|44231|10279507|win
2025-01-15|44552|9729340|win
2025-01-15|9343|6158705|win
2025-01-15|44231|11253162|win
2025-01-15|9343|3833632|win
2025-01-15|30723|2183306|win
2025-01-15|14349|10602141|lose
2025-01-15|44231|10999028|win
2025-01-15|30723|8894449|win
2025-01-15|44231|8750980|win
2025-01-15|44231|3797668|win
2025-01-15|28314|2204131|win
2025-01-16|43776|10223107|win
2025-01-16|30723|9974181|win
2025-01-16|12008|8899632|win
2025-01-16|43801|9973073|win
2025-01-16|9343|9309245|win
2025-01-16|43801|10797365|win
2025-01-16|9343|2562473|lose
2025-01-16|45249|8811513|win
2025-01-16|43776|11106024|lose
2025-01-16|43488|9092949|win
2025-01-16|43776|4197151|win
2025-01-16|9343|11173342|win
2025-01-16|44552|11011783|win
2025-01-16|43776|4077846|lose
2025-01-16|43776|9111104|win
2025-01-16|9343|9343878|lose
2025-01-17|14349|3054067|win
2025-01-17|12008|9854319|win
2025-01-17|43488|9092949|win
2025-01-17|35055|7428987|win
2025-01-17|9343|6494375|win
2025-01-17|44552|9777335|win
2025-01-17|44387|4367322|win
2025-01-17|43776|7549782|lose
2025-01-17|12008|11184921|win
2025-01-17|14349|10044140|win
2025-01-17|14349|10141742|win
2025-01-18|14349|1483123|win
2025-01-18|44231|9621141|win
2025-01-18|14349|10141742|win
2025-01-18|9343|3688794|win
2025-01-18|43776|11330703|win
2025-01-18|30723|4615794|win
2025-01-18|44552|9649446|win
2025-01-18|9343|4289299|lose
2025-01-18|43776|7549782|lose
2025-01-18|5567|9646789|win
2025-01-18|9343|9550205|lose
2025-01-18|9343|4787238|lose
2025-01-18|30723|6772534|win
2025-01-18|44665|11012539|win
2025-01-18|44231|7707202|win
2025-01-18|44384|10569927|win
2025-01-18|43776|10104625|win
2025-01-18|12008|696334|win
2025-01-18|12008|296039|win
2025-01-18|30723|77213|lose
2025-01-18|43776|10444120|win
2025-01-18|43776|4244011|lose
2025-01-18|43776|10868475|lose
2025-01-18|44572|10511206|win
2025-01-18|37251|6168196|win
2025-01-18|43801|7682282|win
2025-01-18|30723|2042229|win
